date,id,colony_morphology,sample_site,Q
2016-09-06T00:00:00Z,EM-2394,"Yellow, convex, circular",301-1,2016.3
2016-09-06T00:00:00Z,EM-2394,"Yellow, convex, circular",301-2,2016.3
2016-09-06T00:00:00Z,EM-2394,"Yellow, convex, circular",302-4,2016.3
2016-09-06T00:00:00Z,EM-2394,"Yellow, convex, circular",302-6,2016.3
2016-09-06T00:00:00Z,EM-2394,"Yellow, convex, circular",304-2,2016.3
2016-09-06T00:00:00Z,EM-2394,"Yellow, convex, circular",304-3,2016.3
2016-09-06T00:00:00Z,EM-2394,"Yellow, convex, circular",311-2,2016.3
2016-09-06T00:00:00Z,EM-2394,"Yellow, convex, circular",311-6,2016.3
2016-09-06T00:00:00Z,EM-2394,"Yellow, convex, circular",311-7,2016.3
2016-09-06T00:00:00Z,EM-2394,"Yellow, convex, circular",312-2,2016.3
2016-09-06T00:00:00Z,EM-2394,"Yellow, convex, circular",312-3,2016.3
2016-09-06T00:00:00Z,EM-2394,"Yellow, convex, circular",313-2,2016.3
2016-09-06T00:00:00Z,EM-2394,"Yellow, convex, circular",313-3,2016.3
2016-09-06T00:00:00Z,EM-2394,"Yellow, convex, circular",314-2,2016.3
2016-09-06T00:00:00Z,EM-2394,"Yellow, convex, circular",314-3,2016.3
2016-09-06T00:00:00Z,EM-2394,"Yellow, convex, circular",315-3,2016.3
2016-09-06T00:00:00Z,EM-2394,"Yellow, convex, circular",315-4,2016.3
2016-09-06T00:00:00Z,EM-2395,"Cream, convex, circular",301-1,2016.3
2016-09-06T00:00:00Z,EM-2395,"Cream, convex, circular",301-2,2016.3
2016-09-06T00:00:00Z,EM-2395,"Cream, convex, circular",301-T2,2016.3
2016-09-06T00:00:00Z,EM-2395,"Cream, convex, circular",302-4,2016.3
2016-09-06T00:00:00Z,EM-2395,"Cream, convex, circular",304-2,2016.3
2016-09-06T00:00:00Z,EM-2395,"Cream, convex, circular",304-3,2016.3
2016-09-06T00:00:00Z,EM-2395,"Cream, convex, circular",311-2,2016.3
2016-09-06T00:00:00Z,EM-2395,"Cream, convex, circular",311-6,2016.3
2016-09-06T00:00:00Z,EM-2395,"Cream, convex, circular",311-7,2016.3
2016-09-06T00:00:00Z,EM-2395,"Cream, convex, circular",312-2,2016.3
2016-09-06T00:00:00Z,EM-2395,"Cream, convex, circular",312-3,2016.3
2016-09-06T00:00:00Z,EM-2395,"Cream, convex, circular",313-2,2016.3
2016-09-06T00:00:00Z,EM-2395,"Cream, convex, circular",313-3,2016.3
2016-09-06T00:00:00Z,EM-2395,"Cream, convex, circular",314-2,2016.3
2016-09-06T00:00:00Z,EM-2395,"Cream, convex, circular",314-3,2016.3
2016-09-06T00:00:00Z,EM-2395,"Cream, convex, circular",315-3,2016.3
2016-09-06T00:00:00Z,EM-2395,"Cream, convex, circular",315-4,2016.3
2016-09-06T00:00:00Z,EM-2396,"Opaque, flat, circular",301-2,2016.3
2016-09-06T00:00:00Z,EM-2396,"Opaque, flat, circular",304-3,2016.3
2016-09-06T00:00:00Z,EM-2396,"Opaque, flat, circular",312-2,2016.3
2016-09-06T00:00:00Z,EM-2396,"Opaque, flat, circular",312-3,2016.3
2016-09-06T00:00:00Z,EM-2396,"Opaque, flat, circular",314-2,2016.3
2016-09-06T00:00:00Z,EM-2396,"Opaque, flat, circular",314-3,2016.3
2016-09-06T00:00:00Z,EM-2397,"Yellow, wrinkled, circular",301-2,2016.3
2016-09-06T00:00:00Z,EM-2397,"Yellow, wrinkled, circular",312-2,2016.3
2016-09-06T00:00:00Z,EM-2397,"Yellow, wrinkled, circular",313-2,2016.3
2016-09-06T00:00:00Z,EM-2398,"White, flat, circular",301-1,2016.3
2016-09-06T00:00:00Z,EM-2398,"White, flat, circular",301-2,2016.3
2016-09-06T00:00:00Z,EM-2398,"White, flat, circular",304-2,2016.3
2016-09-06T00:00:00Z,EM-2398,"White, flat, circular",304-3,2016.3
2016-09-06T00:00:00Z,EM-2398,"White, flat, circular",312-2,2016.3
2016-09-06T00:00:00Z,EM-2398,"White, flat, circular",312-T6,2016.3
2016-09-06T00:00:00Z,EM-2398,"White, flat, circular",313-2,2016.3
2016-09-06T00:00:00Z,EM-2398,"White, flat, circular",313-3,2016.3
2016-09-06T00:00:00Z,EM-2398,"White, flat, circular",314-2,2016.3
2016-09-06T00:00:00Z,EM-2398,"White, flat, circular",315-4,2016.3
2016-09-06T00:00:00Z,EM-2399,"Yellow, convex, irregular",301-1,2016.3
2016-09-06T00:00:00Z,EM-2399,"Yellow, convex, irregular",311-7,2016.3
2016-09-06T00:00:00Z,EM-2399,"Yellow, convex, irregular",312-2,2016.3
2016-09-06T00:00:00Z,EM-2399,"Yellow, convex, irregular",312-3,2016.3
2016-09-06T00:00:00Z,EM-2399,"Yellow, convex, irregular",314-2,2016.3
2015-04-16T00:00:00Z,EM-24,"Yellow, convex, circular",302-5,2015.2
2015-04-16T00:00:00Z,EM-24,"Yellow, convex, circular",304-4,2015.2
2015-04-16T00:00:00Z,EM-24,"Yellow, convex, circular",304-5,2015.2
2015-04-16T00:00:00Z,EM-24,"Yellow, convex, circular",304-8,2015.2
2015-04-16T00:00:00Z,EM-24,"Yellow, convex, circular",311-2,2015.2
2015-04-16T00:00:00Z,EM-24,"Yellow, convex, circular",312-2,2015.2
2016-09-06T00:00:00Z,EM-2400,"White, convex, circular, mucosal",312-3,2016.3
2016-09-06T00:00:00Z,EM-2400,"White, convex, circular, mucosal",313-2,2016.3
2016-09-06T00:00:00Z,EM-2400,"White, convex, circular, mucosal",313-3,2016.3
2016-09-06T00:00:00Z,EM-2401,"Pink, convex, circular",311-2,2016.3
2016-09-06T00:00:00Z,EM-2401,"Pink, convex, circular",312-3,2016.3
2016-09-06T00:00:00Z,EM-2401,"Pink, convex, circular",313-2,2016.3
2016-09-06T00:00:00Z,EM-2401,"Pink, convex, circular",314-2,2016.3
2016-09-06T00:00:00Z,EM-2401,"Pink, convex, circular",314-3,2016.3
2016-09-06T00:00:00Z,EM-2401,"Pink, convex, circular",315-3,2016.3
2016-09-06T00:00:00Z,EM-2401,"Pink, convex, circular",315-4,2016.3
2016-09-06T00:00:00Z,EM-2402 (M),"White mold, white fuzz",301-2,2016.3
2016-09-06T00:00:00Z,EM-2402 (M),"White mold, white fuzz",302-2,2016.3
2016-09-06T00:00:00Z,EM-2402 (M),"White mold, white fuzz",304-2,2016.3
2016-09-06T00:00:00Z,EM-2402 (M),"White mold, white fuzz",311-7,2016.3
2016-09-06T00:00:00Z,EM-2402 (M),"White mold, white fuzz",313-3,2016.3
2016-09-06T00:00:00Z,EM-2402 (M),"White mold, white fuzz",314-3,2016.3
2016-09-06T00:00:00Z,EM-2402 (M),"White mold, white fuzz",315-3,2016.3
2016-09-06T00:00:00Z,EM-2402 (M),"White mold, white fuzz",315-4,2016.3
2016-09-06T00:00:00Z,EM-2403 (M),"Opaque mold, white fuzz",302-2,2016.3
2016-09-06T00:00:00Z,EM-2403 (M),"Opaque mold, white fuzz",311-2,2016.3
2016-09-06T00:00:00Z,EM-2403 (M),"Opaque mold, white fuzz",311-6,2016.3
2016-09-06T00:00:00Z,EM-2403 (M),"Opaque mold, white fuzz",311-F2,2016.3
2016-09-06T00:00:00Z,EM-2403 (M),"Opaque mold, white fuzz",313-3,2016.3
2016-09-06T00:00:00Z,EM-2403 (M),"Opaque mold, white fuzz",314-3,2016.3
2016-09-06T00:00:00Z,EM-2404,"Tan, flat, expanding",301-1,2016.3
2016-09-06T00:00:00Z,EM-2404,"Tan, flat, expanding",301-F1,2016.3
2016-09-06T00:00:00Z,EM-2404,"Tan, flat, expanding",314-3,2016.3
2016-09-06T00:00:00Z,EM-2405,"Cream, glossy, convex, circular",314-3,2016.3
2016-09-06T00:00:00Z,EM-2405,"Cream, glossy, convex, circular",315-4,2016.3
2016-09-06T00:00:00Z,EM-2406,"Transparent, flat, circular",313-2,2016.3
2016-09-06T00:00:00Z,EM-2407,"Cream, raised, irregular",301-1,2016.3
2016-09-06T00:00:00Z,EM-2407,"Cream, raised, irregular",302-2,2016.3
2016-09-06T00:00:00Z,EM-2407,"Cream, raised, irregular",311-2,2016.3
2016-09-06T00:00:00Z,EM-2408 (M),"Tan mold, white fuzz",304-3,2016.3
2016-09-06T00:00:00Z,EM-2409,"Cream, flat, expanding",302-4,2016.3
2016-09-06T00:00:00Z,EM-2410 (M),"Tan mold, verrucose, white fuzz",302-6,2016.3
2016-09-06T00:00:00Z,EM-2411 (M),"Brown mold, white fuzz",301-1,2016.3
2016-09-06T00:00:00Z,EM-2411 (M),"Brown mold, white fuzz",301-2,2016.3
2016-09-06T00:00:00Z,EM-2411 (M),"Brown mold, white fuzz",311-7,2016.3
2016-09-06T00:00:00Z,EM-2412 (M),899,315-4,2016.3
2016-09-06T00:00:00Z,EM-2413 (M),"Yellow mold, white fuzz",301-1,2016.3
2016-09-06T00:00:00Z,EM-2413 (M),"Yellow mold, white fuzz",301-2,2016.3
2016-09-06T00:00:00Z,EM-2413 (M),"Yellow mold, white fuzz",314-2,2016.3
2016-09-06T00:00:00Z,EM-2414 (M),"Green mold, white fuzz",301-1,2016.3
2016-09-12T00:00:00Z,EM-2415,"Cream, convex, circular",301-2,2016.3
2016-09-12T00:00:00Z,EM-2415,"Cream, convex, circular",302-PT1,2016.3
2016-09-12T00:00:00Z,EM-2415,"Cream, convex, circular",304-3,2016.3
2016-09-12T00:00:00Z,EM-2415,"Cream, convex, circular",304-4,2016.3
2016-09-12T00:00:00Z,EM-2415,"Cream, convex, circular",311-3,2016.3
2016-09-12T00:00:00Z,EM-2415,"Cream, convex, circular",311-7,2016.3
2016-09-12T00:00:00Z,EM-2415,"Cream, convex, circular",312-0019,2016.3
2016-09-12T00:00:00Z,EM-2415,"Cream, convex, circular",312-4,2016.3
2016-09-12T00:00:00Z,EM-2415,"Cream, convex, circular",312-5,2016.3
2016-09-12T00:00:00Z,EM-2415,"Cream, convex, circular",313-3,2016.3
2016-09-12T00:00:00Z,EM-2415,"Cream, convex, circular",313-4,2016.3
2016-09-12T00:00:00Z,EM-2415,"Cream, convex, circular",314-3,2016.3
2016-09-12T00:00:00Z,EM-2415,"Cream, convex, circular",314-4,2016.3
2016-09-12T00:00:00Z,EM-2415,"Cream, convex, circular",315-2,2016.3
2016-09-12T00:00:00Z,EM-2415,"Cream, convex, circular",315-6,2016.3
2016-09-12T00:00:00Z,EM-2416,"White, convex, circular",301-2,2016.3
2016-09-12T00:00:00Z,EM-2416,"White, convex, circular",302-F3,2016.3
2016-09-12T00:00:00Z,EM-2416,"White, convex, circular",304-3,2016.3
2016-09-12T00:00:00Z,EM-2416,"White, convex, circular",304-4,2016.3
2016-09-12T00:00:00Z,EM-2416,"White, convex, circular",311-3,2016.3
2016-09-12T00:00:00Z,EM-2416,"White, convex, circular",311-7,2016.3
2016-09-12T00:00:00Z,EM-2416,"White, convex, circular",312-4,2016.3
2016-09-12T00:00:00Z,EM-2416,"White, convex, circular",312-5,2016.3
2016-09-12T00:00:00Z,EM-2416,"White, convex, circular",313-3,2016.3
2016-09-12T00:00:00Z,EM-2416,"White, convex, circular",314-3,2016.3
2016-09-12T00:00:00Z,EM-2416,"White, convex, circular",314-4,2016.3
2016-09-12T00:00:00Z,EM-2416,"White, convex, circular",315-2,2016.3
2016-09-12T00:00:00Z,EM-2416,"White, convex, circular",315-6,2016.3
2016-09-12T00:00:00Z,EM-2417,"Yellow, convex, circular",301-2,2016.3
2016-09-12T00:00:00Z,EM-2417,"Yellow, convex, circular",302-1,2016.3
2016-09-12T00:00:00Z,EM-2417,"Yellow, convex, circular",304-4,2016.3
2016-09-12T00:00:00Z,EM-2417,"Yellow, convex, circular",311-3,2016.3
2016-09-12T00:00:00Z,EM-2417,"Yellow, convex, circular",311-7,2016.3
2016-09-12T00:00:00Z,EM-2417,"Yellow, convex, circular",312-4,2016.3
2016-09-12T00:00:00Z,EM-2417,"Yellow, convex, circular",312-5,2016.3
2016-09-12T00:00:00Z,EM-2417,"Yellow, convex, circular",313-3,2016.3
2016-09-12T00:00:00Z,EM-2417,"Yellow, convex, circular",313-4,2016.3
2016-09-12T00:00:00Z,EM-2417,"Yellow, convex, circular",314-3,2016.3
2016-09-12T00:00:00Z,EM-2417,"Yellow, convex, circular",314-4,2016.3
2016-09-12T00:00:00Z,EM-2417,"Yellow, convex, circular",315-2,2016.3
2016-09-12T00:00:00Z,EM-2417,"Yellow, convex, circular",315-6,2016.3
2016-09-12T00:00:00Z,EM-2418,"White, flat, circular",301-2,2016.3
2016-09-12T00:00:00Z,EM-2418,"White, flat, circular",301-3,2016.3
2016-09-12T00:00:00Z,EM-2418,"White, flat, circular",302-1,2016.3
2016-09-12T00:00:00Z,EM-2418,"White, flat, circular",302-3,2016.3
2016-09-12T00:00:00Z,EM-2418,"White, flat, circular",302-5,2016.3
2016-09-12T00:00:00Z,EM-2418,"White, flat, circular",304-3,2016.3
2016-09-12T00:00:00Z,EM-2418,"White, flat, circular",304-4,2016.3
2016-09-12T00:00:00Z,EM-2418,"White, flat, circular",311-2,2016.3
2016-09-12T00:00:00Z,EM-2418,"White, flat, circular",311-3,2016.3
2016-09-12T00:00:00Z,EM-2418,"White, flat, circular",311-7,2016.3
2016-09-12T00:00:00Z,EM-2418,"White, flat, circular",311-D2,2016.3
2016-09-12T00:00:00Z,EM-2418,"White, flat, circular",312-4,2016.3
2016-09-12T00:00:00Z,EM-2418,"White, flat, circular",312-5,2016.3
2016-09-12T00:00:00Z,EM-2418,"White, flat, circular",314-3,2016.3
2016-09-12T00:00:00Z,EM-2418,"White, flat, circular",314-4,2016.3
2016-09-12T00:00:00Z,EM-2418,"White, flat, circular",315-2,2016.3
2016-09-12T00:00:00Z,EM-2418,"White, flat, circular",315-6,2016.3
2016-09-12T00:00:00Z,EM-2419 (M),"White mold, white fuzz",301-3,2016.3
2016-09-12T00:00:00Z,EM-2419 (M),"White mold, white fuzz",302-1,2016.3
2016-09-12T00:00:00Z,EM-2419 (M),"White mold, white fuzz",302-3,2016.3
2016-09-12T00:00:00Z,EM-2419 (M),"White mold, white fuzz",304-3,2016.3
2016-09-12T00:00:00Z,EM-2419 (M),"White mold, white fuzz",304-4,2016.3
2016-09-12T00:00:00Z,EM-2419 (M),"White mold, white fuzz",311-2,2016.3
2016-09-12T00:00:00Z,EM-2419 (M),"White mold, white fuzz",311-3,2016.3
2016-09-12T00:00:00Z,EM-2419 (M),"White mold, white fuzz",311-7,2016.3
2016-09-12T00:00:00Z,EM-2419 (M),"White mold, white fuzz",311-T3,2016.3
2016-09-12T00:00:00Z,EM-2419 (M),"White mold, white fuzz",312-0020,2016.3
2016-09-12T00:00:00Z,EM-2419 (M),"White mold, white fuzz",312-4,2016.3
2016-09-12T00:00:00Z,EM-2419 (M),"White mold, white fuzz",314-3,2016.3
2016-09-12T00:00:00Z,EM-2419 (M),"White mold, white fuzz",314-4,2016.3
2016-09-12T00:00:00Z,EM-2420 (M),"Opaque mold, white fuzz",301-3,2016.3
2016-09-12T00:00:00Z,EM-2420 (M),"Opaque mold, white fuzz",304-3,2016.3
2016-09-12T00:00:00Z,EM-2420 (M),"Opaque mold, white fuzz",311-3,2016.3
2016-09-12T00:00:00Z,EM-2420 (M),"Opaque mold, white fuzz",311-7,2016.3
2016-09-12T00:00:00Z,EM-2420 (M),"Opaque mold, white fuzz",311-7,2016.3
2016-09-12T00:00:00Z,EM-2420 (M),"Opaque mold, white fuzz",312-4,2016.3
2016-09-12T00:00:00Z,EM-2420 (M),"Opaque mold, white fuzz",312-5,2016.3
2016-09-12T00:00:00Z,EM-2420 (M),"Opaque mold, white fuzz",314-3,2016.3
2016-09-12T00:00:00Z,EM-2420 (M),"Opaque mold, white fuzz",314-4,2016.3
2016-09-12T00:00:00Z,EM-2420 (M),"Opaque mold, white fuzz",315-6,2016.3
2016-09-12T00:00:00Z,EM-2421,"White, raised, irregular",301-3,2016.3
2016-09-12T00:00:00Z,EM-2421,"White, raised, irregular",302-5,2016.3
2016-09-12T00:00:00Z,EM-2421,"White, raised, irregular",302-PT1,2016.3
2016-09-12T00:00:00Z,EM-2421,"White, raised, irregular",304-4,2016.3
2016-09-12T00:00:00Z,EM-2421,"White, raised, irregular",311-2,2016.3
2016-09-12T00:00:00Z,EM-2421,"White, raised, irregular",311-3,2016.3
2016-09-12T00:00:00Z,EM-2421,"White, raised, irregular",311-7,2016.3
2016-09-12T00:00:00Z,EM-2421,"White, raised, irregular",311-7,2016.3
2016-09-12T00:00:00Z,EM-2421,"White, raised, irregular",312-4,2016.3
2016-09-12T00:00:00Z,EM-2421,"White, raised, irregular",312-5,2016.3
2016-09-12T00:00:00Z,EM-2421,"White, raised, irregular",313-3,2016.3
2016-09-12T00:00:00Z,EM-2421,"White, raised, irregular",313-4,2016.3
2016-09-12T00:00:00Z,EM-2421,"White, raised, irregular",314-4,2016.3
2016-09-12T00:00:00Z,EM-2421,"White, raised, irregular",315-2,2016.3
2016-09-12T00:00:00Z,EM-2421,"White, raised, irregular",315-6,2016.3
2016-09-12T00:00:00Z,EM-2422,"Translucent yellow, convex, circular",304-4,2016.3
2016-09-12T00:00:00Z,EM-2422,"Translucent yellow, convex, circular",311-7,2016.3
2016-09-12T00:00:00Z,EM-2422,"Translucent yellow, convex, circular",312-4,2016.3
2016-09-12T00:00:00Z,EM-2422,"Translucent yellow, convex, circular",312-5,2016.3
2016-09-12T00:00:00Z,EM-2422,"Translucent yellow, convex, circular",313-3,2016.3
2016-09-12T00:00:00Z,EM-2422,"Translucent yellow, convex, circular",315-2,2016.3
2016-09-12T00:00:00Z,EM-2423,"Tan, convex, circular",312-5,2016.3
2016-09-12T00:00:00Z,EM-2423,"Tan, convex, circular",313-4,2016.3
2016-09-12T00:00:00Z,EM-2424,"Yellow, wrinkled, circular",304-4,2016.3
2016-09-12T00:00:00Z,EM-2424,"Yellow, wrinkled, circular",312-4,2016.3
2016-09-12T00:00:00Z,EM-2425,"Cream, convex, irregular",312-4,2016.3
2016-09-12T00:00:00Z,EM-2425,"Cream, convex, irregular",313-3,2016.3
2016-09-12T00:00:00Z,EM-2426 (M),Brown mold,311-7,2016.3
2016-09-12T00:00:00Z,EM-2426 (M),Brown mold,312-5,2016.3
2016-09-12T00:00:00Z,EM-2426 (M),Brown mold,313-3,2016.3
2016-09-12T00:00:00Z,EM-2426 (M),Brown mold,313-4,2016.3
2016-09-12T00:00:00Z,EM-2426 (M),Brown mold,315-6,2016.3
2016-09-12T00:00:00Z,EM-2427 (M),"Brown mold, white fuzz",302-1,2016.3
2016-09-12T00:00:00Z,EM-2427 (M),"Brown mold, white fuzz",311-7,2016.3
2016-09-12T00:00:00Z,EM-2427 (M),"Brown mold, white fuzz",312-5,2016.3
2016-09-12T00:00:00Z,EM-2427 (M),"Brown mold, white fuzz",313-4,2016.3
2016-09-12T00:00:00Z,EM-2427 (M),"Brown mold, white fuzz",314-4,2016.3
2016-09-12T00:00:00Z,EM-2427 (M),"Brown mold, white fuzz",315-6,2016.3
2016-09-12T00:00:00Z,EM-2428 (M),"Green mold, white fuzz",312-0019,2016.3
2016-09-12T00:00:00Z,EM-2428 (M),"Green mold, white fuzz",312-4,2016.3
2016-09-12T00:00:00Z,EM-2428 (M),"Green mold, white fuzz",313-4,2016.3
2016-09-12T00:00:00Z,EM-2429,"Tan, flat, expanding",301-2,2016.3
2016-09-12T00:00:00Z,EM-2429,"Tan, flat, expanding",301-3,2016.3
2016-09-12T00:00:00Z,EM-2429,"Tan, flat, expanding",304-3,2016.3
2016-09-12T00:00:00Z,EM-2429,"Tan, flat, expanding",304-4,2016.3
2016-09-12T00:00:00Z,EM-2429,"Tan, flat, expanding",314-F1,2016.3
2016-09-12T00:00:00Z,EM-2430,"Tan, wrinkled, irregular, expanding",304-3,2016.3
2016-09-12T00:00:00Z,EM-2430,"Tan, wrinkled, irregular, expanding",304-4,2016.3
2016-09-12T00:00:00Z,EM-2430,"Tan, wrinkled, irregular, expanding",314-3,2016.3
2016-09-12T00:00:00Z,EM-2431 (M),"Tan mold, white fuzz",313-3,2016.3
2016-09-12T00:00:00Z,EM-2431 (M),"Tan mold, white fuzz",313-4,2016.3
2016-09-12T00:00:00Z,EM-2431 (M),"Tan mold, white fuzz",315-6,2016.3
2016-09-12T00:00:00Z,EM-2432 (M),"Yellow mold, white fuzz",302-3,2016.3
2016-09-12T00:00:00Z,EM-2432 (M),"Yellow mold, white fuzz",313-3,2016.3
2016-09-12T00:00:00Z,EM-2433,"Pink, convex, circular",314-3,2016.3
2016-09-12T00:00:00Z,EM-2434,"Yellow, pulvinate, circular, bumpy",315-2,2016.3
2016-09-12T00:00:00Z,EM-2434,"Yellow, pulvinate, circular, bumpy",315-6,2016.3
2016-09-12T00:00:00Z,EM-2435 (M),"Yellow mold, expandiing",301-2,2016.3
2016-09-12T00:00:00Z,EM-2436 (M),White cotton mold,313-3,2016.3
2016-09-19T00:00:00Z,EM-2437 (M),"White mold, white fuzz",301-1,2016.3
2016-09-19T00:00:00Z,EM-2437 (M),"White mold, white fuzz",301-2,2016.3
2016-09-19T00:00:00Z,EM-2437 (M),"White mold, white fuzz",302-7,2016.3
2016-09-19T00:00:00Z,EM-2437 (M),"White mold, white fuzz",304-4,2016.3
2016-09-19T00:00:00Z,EM-2437 (M),"White mold, white fuzz",304-5,2016.3
2016-09-19T00:00:00Z,EM-2437 (M),"White mold, white fuzz",314-5,2016.3
2016-09-19T00:00:00Z,EM-2437 (M),"White mold, white fuzz",314-W1,2016.3
2016-09-19T00:00:00Z,EM-2438 (M),"Tan mold, white fuzz",301-1,2016.3
2016-09-19T00:00:00Z,EM-2438 (M),"Tan mold, white fuzz",301-2,2016.3
2016-09-19T00:00:00Z,EM-2438 (M),"Tan mold, white fuzz",301-F1,2016.3
2016-09-19T00:00:00Z,EM-2438 (M),"Tan mold, white fuzz",304-4,2016.3
2016-09-19T00:00:00Z,EM-2438 (M),"Tan mold, white fuzz",304-5,2016.3
2016-09-19T00:00:00Z,EM-2438 (M),"Tan mold, white fuzz",311-4,2016.3
2016-09-19T00:00:00Z,EM-2439,"Tan, flat, expanding",301-1,2016.3
2016-09-19T00:00:00Z,EM-2439,"Tan, flat, expanding",302-2,2016.3
2016-09-19T00:00:00Z,EM-2439,"Tan, flat, expanding",313-F1,2016.3
2016-09-19T00:00:00Z,EM-2440 (M),White cotton mold,301-1,2016.3
2016-09-19T00:00:00Z,EM-2440 (M),White cotton mold,301-2,2016.3
2016-09-19T00:00:00Z,EM-2440 (M),White cotton mold,302-3,2016.3
2016-09-19T00:00:00Z,EM-2440 (M),White cotton mold,302-7,2016.3
2016-09-19T00:00:00Z,EM-2440 (M),White cotton mold,304-4,2016.3
2016-09-19T00:00:00Z,EM-2440 (M),White cotton mold,304-5,2016.3
2016-09-19T00:00:00Z,EM-2440 (M),White cotton mold,304-F1,2016.3
2016-09-19T00:00:00Z,EM-2440 (M),White cotton mold,312-0020,2016.3
2016-09-19T00:00:00Z,EM-2441,"White, convex, circular",301-1,2016.3
2016-09-19T00:00:00Z,EM-2441,"White, convex, circular",301-2,2016.3
2016-09-19T00:00:00Z,EM-2441,"White, convex, circular",302-2,2016.3
2016-09-19T00:00:00Z,EM-2441,"White, convex, circular",302-3,2016.3
2016-09-19T00:00:00Z,EM-2441,"White, convex, circular",302-7,2016.3
2016-09-19T00:00:00Z,EM-2441,"White, convex, circular",304-4,2016.3
2016-09-19T00:00:00Z,EM-2441,"White, convex, circular",304-5,2016.3
2016-09-19T00:00:00Z,EM-2441,"White, convex, circular",311-4,2016.3
2016-09-19T00:00:00Z,EM-2441,"White, convex, circular",311-5,2016.3
2016-09-19T00:00:00Z,EM-2441,"White, convex, circular",312-2,2016.3
2016-09-19T00:00:00Z,EM-2441,"White, convex, circular",312-6,2016.3
2016-09-19T00:00:00Z,EM-2441,"White, convex, circular",313-5,2016.3
2016-09-19T00:00:00Z,EM-2441,"White, convex, circular",314-5,2016.3
2016-09-19T00:00:00Z,EM-2441,"White, convex, circular",315-7,2016.3
2016-09-19T00:00:00Z,EM-2442,"Yellow, convex, circular",301-1,2016.3
2016-09-19T00:00:00Z,EM-2442,"Yellow, convex, circular",301-2,2016.3
2016-09-19T00:00:00Z,EM-2442,"Yellow, convex, circular",301-F1,2016.3
2016-09-19T00:00:00Z,EM-2442,"Yellow, convex, circular",302-2,2016.3
2016-09-19T00:00:00Z,EM-2442,"Yellow, convex, circular",302-3,2016.3
2016-09-19T00:00:00Z,EM-2442,"Yellow, convex, circular",302-7,2016.3
2016-09-19T00:00:00Z,EM-2442,"Yellow, convex, circular",304-4,2016.3
2016-09-19T00:00:00Z,EM-2442,"Yellow, convex, circular",304-5,2016.3
2016-09-19T00:00:00Z,EM-2442,"Yellow, convex, circular",311-4,2016.3
2016-09-19T00:00:00Z,EM-2442,"Yellow, convex, circular",311-5,2016.3
2016-09-19T00:00:00Z,EM-2442,"Yellow, convex, circular",312-2,2016.3
2016-09-19T00:00:00Z,EM-2442,"Yellow, convex, circular",312-6,2016.3
2016-09-19T00:00:00Z,EM-2442,"Yellow, convex, circular",313-4,2016.3
2016-09-19T00:00:00Z,EM-2442,"Yellow, convex, circular",314-4,2016.3
2016-09-19T00:00:00Z,EM-2442,"Yellow, convex, circular",314-5,2016.3
2016-09-19T00:00:00Z,EM-2442,"Yellow, convex, circular",315-5,2016.3
2016-09-19T00:00:00Z,EM-2442,"Yellow, convex, circular",315-7,2016.3
2016-09-19T00:00:00Z,EM-2443,"White, flat, circular",301-1,2016.3
2016-09-19T00:00:00Z,EM-2443,"White, flat, circular",301-2,2016.3
2016-09-19T00:00:00Z,EM-2443,"White, flat, circular",302-2,2016.3
2016-09-19T00:00:00Z,EM-2443,"White, flat, circular",302-3,2016.3
2016-09-19T00:00:00Z,EM-2443,"White, flat, circular",302-7,2016.3
2016-09-19T00:00:00Z,EM-2443,"White, flat, circular",304-4,2016.3
2016-09-19T00:00:00Z,EM-2443,"White, flat, circular",304-5,2016.3
2016-09-19T00:00:00Z,EM-2443,"White, flat, circular",311-1,2016.3
2016-09-19T00:00:00Z,EM-2443,"White, flat, circular",311-4,2016.3
2016-09-19T00:00:00Z,EM-2443,"White, flat, circular",311-5,2016.3
2016-09-19T00:00:00Z,EM-2443,"White, flat, circular",313-T7,2016.3
2016-09-19T00:00:00Z,EM-2443,"White, flat, circular",312-2,2016.3
2016-09-19T00:00:00Z,EM-2443,"White, flat, circular",313-0035,2016.3
2016-09-19T00:00:00Z,EM-2443,"White, flat, circular",313-4,2016.3
2016-09-19T00:00:00Z,EM-2443,"White, flat, circular",314-5,2016.3
2016-09-19T00:00:00Z,EM-2443,"White, flat, circular",315-7,2016.3
2016-09-19T00:00:00Z,EM-2444,"Cream, convex, circular",301-1,2016.3
2016-09-19T00:00:00Z,EM-2444,"Cream, convex, circular",301-2,2016.3
2016-09-19T00:00:00Z,EM-2444,"Cream, convex, circular",302-2,2016.3
2016-09-19T00:00:00Z,EM-2444,"Cream, convex, circular",302-3,2016.3
2016-09-19T00:00:00Z,EM-2444,"Cream, convex, circular",302-7,2016.3
2016-09-19T00:00:00Z,EM-2444,"Cream, convex, circular",304-5,2016.3
2016-09-19T00:00:00Z,EM-2444,"Cream, convex, circular",311-4,2016.3
2016-09-19T00:00:00Z,EM-2444,"Cream, convex, circular",311-5,2016.3
2016-09-19T00:00:00Z,EM-2444,"Cream, convex, circular",312-2,2016.3
2016-09-19T00:00:00Z,EM-2444,"Cream, convex, circular",312-6,2016.3
2016-09-19T00:00:00Z,EM-2444,"Cream, convex, circular",314-4,2016.3
2016-09-19T00:00:00Z,EM-2444,"Cream, convex, circular",314-5,2016.3
2016-09-19T00:00:00Z,EM-2445,"Orange, convex, circular",301-1,2016.3
